junctionid,vehicleid,turn,priority,arrivaltime,departuretime,delay
MaryTauntonJunction,veh_100,left,1,102000000000,212000000000,110.0
MaryTauntonJunction,veh_1001,straight,1,804000000000,914000000000,110.0
MaryTauntonJunction,veh_1002,right,1,1494000000000,2209000000000,715.0
MaryTauntonJunction,veh_1006,straight,1,1731000000000,2371000000000,640.0
MaryTauntonJunction,veh_1013,straight,1,972000000000,1903000000000,931.0
MaryTauntonJunction,veh_1015,right,1,1010000000000,1151000000000,141.0
MaryTauntonJunction,veh_1018,left,1,126000000000,424000000000,298.0
MaryTauntonJunction,veh_1019,right,1,127000000000,541000000000,414.0
MaryTauntonJunction,veh_1020,left,1,128000000000,408000000000,280.0
MaryTauntonJunction,veh_1021,straight,1,129000000000,569000000000,440.0
MaryTauntonJunction,veh_1022,straight,1,266000000000,712000000000,446.0
MaryTauntonJunction,veh_1023,right,1,269000000000,549000000000,280.0
MaryTauntonJunction,veh_1024,left,1,271000000000,929000000000,658.0
MaryTauntonJunction,veh_1025,right,1,273000000000,551000000000,278.0
MaryTauntonJunction,veh_1028,left,1,518000000000,590000000000,72.0
MaryTauntonJunction,veh_1033,straight,1,806000000000,913000000000,107.0
MaryTauntonJunction,veh_1034,right,1,1623000000000,2363000000000,740.0
MaryTauntonJunction,veh_1038,straight,1,1649000000000,2298000000000,649.0
MaryTauntonJunction,veh_1045,straight,1,975000000000,1905000000000,930.0
MaryTauntonJunction,veh_1047,right,1,1017000000000,1210000000000,193.0
MaryTauntonJunction,veh_105,straight,1,87000000000,246000000000,159.0
MaryTauntonJunction,veh_1050,left,1,130000000000,416000000000,286.0
MaryTauntonJunction,veh_1051,right,1,131000000000,569000000000,438.0
MaryTauntonJunction,veh_1052,left,1,132000000000,616000000000,484.0
MaryTauntonJunction,veh_1053,straight,1,133000000000,577000000000,444.0
MaryTauntonJunction,veh_1054,straight,1,275000000000,715000000000,440.0
MaryTauntonJunction,veh_1055,right,1,278000000000,558000000000,280.0
MaryTauntonJunction,veh_1056,left,1,282000000000,930000000000,648.0
MaryTauntonJunction,veh_1057,right,1,284000000000,560000000000,276.0
MaryTauntonJunction,veh_106,right,1,837000000000,1110000000000,273.0
MaryTauntonJunction,veh_1060,left,1,597000000000,668000000000,71.0
MaryTauntonJunction,veh_1065,straight,1,884000000000,1092000000000,208.0
MaryTauntonJunction,veh_1066,right,1,1647000000000,2377000000000,730.0
MaryTauntonJunction,veh_1070,straight,1,1766000000000,1984000000000,218.0
MaryTauntonJunction,veh_1077,straight,1,981000000000,1911000000000,930.0
MaryTauntonJunction,veh_1079,right,1,1019000000000,1217000000000,198.0
MaryTauntonJunction,veh_1082,straight,1,134000000000,634000000000,500.0
MaryTauntonJunction,veh_1083,right,1,135000000000,579000000000,444.0
MaryTauntonJunction,veh_1084,left,1,137000000000,625000000000,488.0
MaryTauntonJunction,veh_1085,straight,1,138000000000,640000000000,502.0
MaryTauntonJunction,veh_1086,straight,1,286000000000,722000000000,436.0
MaryTauntonJunction,veh_1087,right,1,289000000000,585000000000,296.0
MaryTauntonJunction,veh_1088,left,1,291000000000,937000000000,646.0
MaryTauntonJunction,veh_1089,right,1,293000000000,587000000000,294.0
MaryTauntonJunction,veh_1092,left,1,599000000000,670000000000,71.0
MaryTauntonJunction,veh_1097,straight,1,886000000000,1091000000000,205.0
MaryTauntonJunction,veh_1098,right,1,1611000000000,2335000000000,724.0
MaryTauntonJunction,veh_110,straight,1,630000000000,1212000000000,582.0
MaryTauntonJunction,veh_1102,straight,1,1658000000000,2327000000000,669.0
MaryTauntonJunction,veh_1109,straight,1,983000000000,1913000000000,930.0
MaryTauntonJunction,veh_1111,right,1,1073000000000,1937000000000,864.0
MaryTauntonJunction,veh_1114,straight,1,139000000000,643000000000,504.0
MaryTauntonJunction,veh_1115,right,1,141000000000,629000000000,488.0
MaryTauntonJunction,veh_1116,left,1,142000000000,670000000000,528.0
MaryTauntonJunction,veh_1117,straight,1,143000000000,685000000000,542.0
MaryTauntonJunction,veh_1118,straight,1,296000000000,724000000000,428.0
MaryTauntonJunction,veh_1119,right,1,298000000000,594000000000,296.0
MaryTauntonJunction,veh_1120,left,1,300000000000,940000000000,640.0
MaryTauntonJunction,veh_1121,right,1,304000000000,596000000000,292.0
MaryTauntonJunction,veh_1124,left,1,606000000000,676000000000,70.0
MaryTauntonJunction,veh_1129,straight,1,894000000000,1093000000000,199.0
MaryTauntonJunction,veh_1130,right,1,1557000000000,2236000000000,679.0
MaryTauntonJunction,veh_1134,straight,1,1674000000000,2365000000000,691.0
MaryTauntonJunction,veh_1141,straight,1,1027000000000,1221000000000,194.0
MaryTauntonJunction,veh_1143,right,1,1082000000000,1939000000000,857.0
MaryTauntonJunction,veh_1146,straight,1,144000000000,694000000000,550.0
MaryTauntonJunction,veh_1147,right,1,146000000000,632000000000,486.0
MaryTauntonJunction,veh_1148,left,1,148000000000,478000000000,330.0
MaryTauntonJunction,veh_1149,straight,1,149000000000,697000000000,548.0
MaryTauntonJunction,veh_1150,straight,1,305000000000,731000000000,426.0
MaryTauntonJunction,veh_1151,right,1,306000000000,602000000000,296.0
MaryTauntonJunction,veh_1152,left,1,308000000000,946000000000,638.0
MaryTauntonJunction,veh_1153,right,1,309000000000,605000000000,296.0
MaryTauntonJunction,veh_1156,left,1,608000000000,678000000000,70.0
MaryTauntonJunction,veh_1161,straight,1,896000000000,1094000000000,198.0
MaryTauntonJunction,veh_1162,right,1,1740000000000,2414000000000,674.0
MaryTauntonJunction,veh_1166,straight,1,1630000000000,2317000000000,687.0
MaryTauntonJunction,veh_117,straight,1,155000000000,723000000000,568.0
MaryTauntonJunction,veh_1173,straight,1,1029000000000,1941000000000,912.0
MaryTauntonJunction,veh_1175,right,1,1088000000000,1945000000000,857.0
MaryTauntonJunction,veh_1178,straight,1,150000000000,688000000000,538.0
MaryTauntonJunction,veh_1179,right,1,152000000000,638000000000,486.0
MaryTauntonJunction,veh_1180,left,1,154000000000,482000000000,328.0
MaryTauntonJunction,veh_1181,straight,1,155000000000,705000000000,550.0
MaryTauntonJunction,veh_1182,straight,1,310000000000,732000000000,422.0
MaryTauntonJunction,veh_1183,right,1,312000000000,612000000000,300.0
MaryTauntonJunction,veh_1184,left,1,313000000000,949000000000,636.0
MaryTauntonJunction,veh_1185,right,1,315000000000,615000000000,300.0
MaryTauntonJunction,veh_1188,left,1,651000000000,830000000000,179.0
MaryTauntonJunction,veh_119,right,1,173000000000,731000000000,558.0
MaryTauntonJunction,veh_1193,straight,1,957000000000,1100000000000,143.0
MaryTauntonJunction,veh_1194,right,1,1593000000000,2260000000000,667.0
MaryTauntonJunction,veh_1198,straight,1,1676000000000,2328000000000,652.0
MaryTauntonJunction,veh_1205,straight,1,1035000000000,1259000000000,224.0
MaryTauntonJunction,veh_1207,right,1,1142000000000,2089000000000,947.0
MaryTauntonJunction,veh_1210,straight,1,156000000000,740000000000,584.0
MaryTauntonJunction,veh_1211,right,1,157000000000,641000000000,484.0
MaryTauntonJunction,veh_1212,left,1,159000000000,497000000000,338.0
MaryTauntonJunction,veh_1213,straight,1,160000000000,706000000000,546.0
MaryTauntonJunction,veh_1214,straight,1,316000000000,804000000000,488.0
MaryTauntonJunction,veh_1215,right,1,317000000000,621000000000,304.0
MaryTauntonJunction,veh_1216,left,1,319000000000,991000000000,672.0
MaryTauntonJunction,veh_1217,right,1,320000000000,624000000000,304.0
MaryTauntonJunction,veh_122,left,1,14000000000,52000000000,38.0
MaryTauntonJunction,veh_1220,left,1,653000000000,832000000000,179.0
MaryTauntonJunction,veh_1225,straight,1,959000000000,1101000000000,142.0
MaryTauntonJunction,veh_1226,right,1,1755000000000,2417000000000,662.0
MaryTauntonJunction,veh_123,right,1,15000000000,85000000000,70.0
MaryTauntonJunction,veh_1230,left,1,1900000000000,2020000000000,120.0
MaryTauntonJunction,veh_1237,straight,1,1037000000000,1265000000000,228.0
MaryTauntonJunction,veh_1239,right,1,1145000000000,2093000000000,948.0
MaryTauntonJunction,veh_124,left,1,16000000000,54000000000,38.0
MaryTauntonJunction,veh_1242,straight,1,161000000000,751000000000,590.0
MaryTauntonJunction,veh_1243,right,1,163000000000,647000000000,484.0
MaryTauntonJunction,veh_1244,left,1,164000000000,524000000000,360.0
MaryTauntonJunction,veh_1245,straight,1,165000000000,743000000000,578.0
MaryTauntonJunction,veh_1246,straight,1,321000000000,805000000000,484.0
MaryTauntonJunction,veh_1248,left,1,323000000000,993000000000,670.0
MaryTauntonJunction,veh_125,straight,1,17000000000,85000000000,68.0
MaryTauntonJunction,veh_1252,left,1,659000000000,838000000000,179.0
MaryTauntonJunction,veh_1257,straight,1,966000000000,1101000000000,135.0
MaryTauntonJunction,veh_1258,right,1,2341000000000,2488000000000,147.0
MaryTauntonJunction,veh_126,straight,1,22000000000,68000000000,46.0
MaryTauntonJunction,veh_1262,left,1,2170000000000,2245000000000,75.0
MaryTauntonJunction,veh_1269,straight,1,1044000000000,1267000000000,223.0
MaryTauntonJunction,veh_127,right,1,24000000000,120000000000,96.0
MaryTauntonJunction,veh_1271,right,1,1154000000000,2143000000000,989.0
MaryTauntonJunction,veh_1274,straight,1,166000000000,766000000000,600.0
MaryTauntonJunction,veh_1275,right,1,167000000000,651000000000,484.0
MaryTauntonJunction,veh_1276,left,1,170000000000,508000000000,338.0
MaryTauntonJunction,veh_1277,straight,1,171000000000,769000000000,598.0
MaryTauntonJunction,veh_1278,straight,1,325000000000,957000000000,632.0
MaryTauntonJunction,veh_128,left,1,26000000000,104000000000,78.0
MaryTauntonJunction,veh_1280,left,1,327000000000,1001000000000,674.0
MaryTauntonJunction,veh_1284,left,1,661000000000,840000000000,179.0
MaryTauntonJunction,veh_1289,straight,1,968000000000,1102000000000,134.0
MaryTauntonJunction,veh_129,right,1,27000000000,123000000000,96.0
MaryTauntonJunction,veh_1290,right,1,1568000000000,2244000000000,676.0
MaryTauntonJunction,veh_1294,left,1,2188000000000,2254000000000,66.0
MaryTauntonJunction,veh_13,straight,1,112000000000,176000000000,64.0
MaryTauntonJunction,veh_1301,straight,1,1046000000000,1947000000000,901.0
MaryTauntonJunction,veh_1303,right,1,1163000000000,2147000000000,984.0
MaryTauntonJunction,veh_1306,straight,1,172000000000,748000000000,576.0
MaryTauntonJunction,veh_1307,right,1,174000000000,656000000000,482.0
MaryTauntonJunction,veh_1308,left,1,176000000000,588000000000,412.0
MaryTauntonJunction,veh_1309,straight,1,177000000000,685000000000,508.0
MaryTauntonJunction,veh_1310,straight,1,330000000000,958000000000,628.0
MaryTauntonJunction,veh_1312,left,1,336000000000,1002000000000,666.0
MaryTauntonJunction,veh_1316,left,1,723000000000,848000000000,125.0
MaryTauntonJunction,veh_132,left,1,104000000000,217000000000,113.0
MaryTauntonJunction,veh_1321,straight,1,1649000000000,1703000000000,54.0
MaryTauntonJunction,veh_1322,right,1,1729000000000,2405000000000,676.0
MaryTauntonJunction,veh_1326,left,1,2197000000000,2255000000000,58.0
MaryTauntonJunction,veh_1333,straight,1,1029000000000,1257000000000,228.0
MaryTauntonJunction,veh_1335,right,1,1298000000000,2152000000000,854.0
MaryTauntonJunction,veh_1338,straight,1,178000000000,778000000000,600.0
MaryTauntonJunction,veh_1339,right,1,180000000000,686000000000,506.0
MaryTauntonJunction,veh_1340,left,1,182000000000,678000000000,496.0
MaryTauntonJunction,veh_1341,straight,1,183000000000,775000000000,592.0
MaryTauntonJunction,veh_1342,straight,1,340000000000,964000000000,624.0
MaryTauntonJunction,veh_1344,left,1,345000000000,1011000000000,666.0
MaryTauntonJunction,veh_1348,left,1,724000000000,850000000000,126.0
MaryTauntonJunction,veh_1350,right,1,1651000000000,1894000000000,243.0
MaryTauntonJunction,veh_1353,straight,1,1658000000000,1712000000000,54.0
MaryTauntonJunction,veh_1354,right,1,1748000000000,2318000000000,570.0
MaryTauntonJunction,veh_1358,left,1,2233000000000,2289000000000,56.0
MaryTauntonJunction,veh_1365,straight,1,1098000000000,1975000000000,877.0
MaryTauntonJunction,veh_1367,right,1,1304000000000,2156000000000,852.0
MaryTauntonJunction,veh_137,straight,1,168000000000,254000000000,86.0
MaryTauntonJunction,veh_1370,straight,1,184000000000,812000000000,628.0
MaryTauntonJunction,veh_1371,right,1,186000000000,692000000000,506.0
MaryTauntonJunction,veh_1372,left,1,189000000000,857000000000,668.0
MaryTauntonJunction,veh_1373,straight,1,190000000000,750000000000,560.0
MaryTauntonJunction,veh_1374,straight,1,349000000000,967000000000,618.0
MaryTauntonJunction,veh_1376,left,1,354000000000,1012000000000,658.0
MaryTauntonJunction,veh_138,right,1,839000000000,1115000000000,276.0
MaryTauntonJunction,veh_1380,left,1,732000000000,856000000000,124.0
MaryTauntonJunction,veh_1382,right,1,1660000000000,1918000000000,258.0
MaryTauntonJunction,veh_1385,straight,1,1667000000000,1723000000000,56.0
MaryTauntonJunction,veh_1386,right,1,1668000000000,2327000000000,659.0
MaryTauntonJunction,veh_1390,left,1,2236000000000,2292000000000,56.0
MaryTauntonJunction,veh_1397,straight,1,1100000000000,1949000000000,849.0
MaryTauntonJunction,veh_1399,right,1,1331000000000,2173000000000,842.0
MaryTauntonJunction,veh_1402,straight,1,192000000000,758000000000,566.0
MaryTauntonJunction,veh_1403,right,1,193000000000,695000000000,502.0
MaryTauntonJunction,veh_1404,left,1,195000000000,623000000000,428.0
MaryTauntonJunction,veh_1405,straight,1,196000000000,760000000000,564.0
MaryTauntonJunction,veh_1406,straight,1,359000000000,973000000000,614.0
MaryTauntonJunction,veh_1408,left,1,366000000000,1018000000000,652.0
MaryTauntonJunction,veh_1412,left,1,734000000000,859000000000,125.0
MaryTauntonJunction,veh_1414,right,1,1670000000000,1930000000000,260.0
MaryTauntonJunction,veh_1417,straight,1,1676000000000,1733000000000,57.0
MaryTauntonJunction,veh_1418,right,1,1631000000000,2361000000000,730.0
MaryTauntonJunction,veh_142,straight,1,632000000000,1213000000000,581.0
MaryTauntonJunction,veh_1422,left,1,2332000000000,2532000000000,200.0
MaryTauntonJunction,veh_1429,straight,1,1107000000000,1949000000000,842.0
MaryTauntonJunction,veh_1431,right,1,1457000000000,2201000000000,744.0
MaryTauntonJunction,veh_1434,straight,1,197000000000,813000000000,616.0
MaryTauntonJunction,veh_1435,right,1,199000000000,701000000000,502.0
MaryTauntonJunction,veh_1436,left,1,200000000000,676000000000,476.0
MaryTauntonJunction,veh_1437,straight,1,201000000000,821000000000,620.0
MaryTauntonJunction,veh_1438,straight,1,373000000000,975000000000,602.0
MaryTauntonJunction,veh_1440,left,1,391000000000,1021000000000,630.0
MaryTauntonJunction,veh_1444,left,1,741000000000,865000000000,124.0
